Date;Year;Month_Num;Month_Name;Quarter;Week;Machine;Process_Step;Total_Pieces;Good_Pieces;Rejected_Pieces;Total_Downtime [sec];Total_Run_Time [sec];Total_Planned [sec];Avg_OEE;Avg_Availability;Avg_Performance;Avg_Quality;Shifts_Run;Scrap_Rate;FPY
17/04/2024;2024;4;Apr;Q2;16;Surface Grinder;5;18;18;0;4559;24241;28800;0.722;0.842;0.858;1;1;0;1
18/04/2024;2024;4;Apr;Q2;16;Surface Grinder;5;14;12;2;4287;24513;28800;0.603;0.851;0.827;0.857;1;0.1429;0.8571
19/04/2024;2024;4;Apr;Q2;16;Surface Grinder;5;20;19;1;3976;24824;28800;0.661;0.862;0.808;0.95;1;0.005;0.095
20/04/2024;2024;4;Apr;Q2;16;Surface Grinder;5;15;12;3;3307;25493;28800;0.599;0.885;0.846;0.8;1;0.02;0.08
21/04/2024;2024;4;Apr;Q2;16;Surface Grinder;5;13;12;1;3738;25062;28800;0.689;0.87;0.858;0.923;1;0.0769;0.9231
22/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;17;15;2;4034;24766;28800;0.641;0.86;0.844;0.882;1;0.1176;0.8824
23/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;15;11;4;2663;26137;28800;0.57;0.908;0.857;0.733;1;0.2667;0.7333
24/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;18;17;1;3608;25192;28800;0.724;0.875;0.876;0.944;1;0.0556;0.9444
25/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;16;14;2;3963;24837;28800;0.661;0.862;0.876;0.875;1;0.0125;0.0875
26/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;14;12;2;3691;25109;28800;0.657;0.872;0.879;0.857;1;0.1429;0.8571
27/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;19;18;1;3988;24812;28800;0.722;0.862;0.884;0.947;1;0.0526;0.9474
28/04/2024;2024;4;Apr;Q2;17;Surface Grinder;5;13;12;1;4854;23946;28800;0.665;0.831;0.867;0.923;1;0.0769;0.9231
29/04/2024;2024;4;Apr;Q2;18;Surface Grinder;5;9;8;1;4959;23841;28800;0.634;0.828;0.862;0.889;1;0.1111;0.8889
30/04/2024;2024;4;Apr;Q2;18;Surface Grinder;5;17;14;3;5575;23225;28800;0.608;0.806;0.916;0.824;1;0.1765;0.8235
01/05/2024;2024;5;May;Q2;18;Surface Grinder;5;16;14;2;2990;25810;28800;0.687;0.896;0.877;0.875;1;0.0125;0.0875
02/05/2024;2024;5;May;Q2;18;Surface Grinder;5;18;16;2;3921;24879;28800;0.631;0.864;0.821;0.889;1;0.1111;0.8889
03/05/2024;2024;5;May;Q2;18;Surface Grinder;5;12;10;2;5332;23468;28800;0.534;0.815;0.787;0.833;1;0.1667;0.8333
04/05/2024;2024;5;May;Q2;18;Surface Grinder;5;14;13;1;2787;26013;28800;0.706;0.903;0.842;0.929;1;0.0714;0.9286
05/05/2024;2024;5;May;Q2;18;Surface Grinder;5;14;12;2;3274;25526;28800;0.662;0.886;0.871;0.857;1;0.1429;0.8571
06/05/2024;2024;5;May;Q2;19;Surface Grinder;5;17;14;3;3754;25046;28800;0.632;0.87;0.883;0.824;1;0.1765;0.8235
07/05/2024;2024;5;May;Q2;19;Surface Grinder;5;17;14;3;6032;22768;28800;0.526;0.791;0.807;0.824;1;0.1765;0.8235
08/05/2024;2024;5;May;Q2;19;Surface Grinder;5;15;12;3;3447;25353;28800;0.616;0.88;0.875;0.8;1;0.02;0.08
09/05/2024;2024;5;May;Q2;19;Surface Grinder;5;15;14;1;5209;23591;28800;0.679;0.819;0.889;0.933;1;0.0667;0.9333
10/05/2024;2024;5;May;Q2;19;Surface Grinder;5;12;8;4;4257;24543;28800;0.495;0.852;0.871;0.667;1;0.3333;0.6667
11/05/2024;2024;5;May;Q2;19;Surface Grinder;5;17;16;1;3300;25500;28800;0.72;0.885;0.864;0.941;1;0.0588;0.9412
12/05/2024;2024;5;May;Q2;19;Surface Grinder;5;17;15;2;6679;22121;28800;0.573;0.768;0.845;0.882;1;0.1176;0.8824
13/05/2024;2024;5;May;Q2;20;Surface Grinder;5;21;20;1;4448;24352;28800;0.672;0.846;0.834;0.952;1;0.0476;0.9524
14/05/2024;2024;5;May;Q2;20;Surface Grinder;5;16;11;5;4603;24197;28800;0.506;0.84;0.877;0.688;1;0.3125;0.6875
15/05/2024;2024;5;May;Q2;20;Surface Grinder;5;16;14;2;4739;24061;28800;0.636;0.835;0.87;0.875;1;0.0125;0.0875
16/05/2024;2024;5;May;Q2;20;Surface Grinder;5;16;13;3;4673;24127;28800;0.571;0.838;0.839;0.812;1;0.1875;0.8125
17/05/2024;2024;5;May;Q2;20;Surface Grinder;5;13;13;0;6124;22676;28800;0.737;0.787;0.936;1;1;0;1
18/05/2024;2024;5;May;Q2;20;Surface Grinder;5;18;15;3;5811;22989;28800;0.531;0.798;0.799;0.833;1;0.1667;0.8333
19/05/2024;2024;5;May;Q2;20;Surface Grinder;5;15;12;3;3484;25316;28800;0.592;0.879;0.842;0.8;1;0.02;0.08
20/05/2024;2024;5;May;Q2;21;Surface Grinder;5;14;12;2;6010;22790;28800;0.559;0.791;0.824;0.857;1;0.1429;0.8571
21/05/2024;2024;5;May;Q2;21;Surface Grinder;5;14;13;1;3682;25118;28800;0.699;0.872;0.863;0.929;1;0.0714;0.9286
22/05/2024;2024;5;May;Q2;21;Surface Grinder;5;15;14;1;4557;24243;28800;0.616;0.842;0.784;0.933;1;0.0667;0.9333
23/05/2024;2024;5;May;Q2;21;Surface Grinder;5;14;14;0;3038;25762;28800;0.799;0.895;0.893;1;1;0;1
24/05/2024;2024;5;May;Q2;21;Surface Grinder;5;15;14;1;5169;23631;28800;0.677;0.821;0.884;0.933;1;0.0667;0.9333
25/05/2024;2024;5;May;Q2;21;Surface Grinder;5;15;14;1;4018;24782;28800;0.69;0.86;0.859;0.933;1;0.0667;0.9333
26/05/2024;2024;5;May;Q2;21;Surface Grinder;5;14;13;1;3297;25503;28800;0.69;0.886;0.839;0.929;1;0.0714;0.9286
27/05/2024;2024;5;May;Q2;22;Surface Grinder;5;16;15;1;5299;23501;28800;0.669;0.816;0.874;0.938;1;0.0625;0.9375
28/05/2024;2024;5;May;Q2;22;Surface Grinder;5;15;14;1;5511;23289;28800;0.65;0.809;0.861;0.933;1;0.0667;0.9333
29/05/2024;2024;5;May;Q2;22;Surface Grinder;5;13;13;0;5540;23260;28800;0.713;0.808;0.882;1;1;0;1
30/05/2024;2024;5;May;Q2;22;Surface Grinder;5;13;10;3;2977;25823;28800;0.583;0.897;0.846;0.769;1;0.2308;0.7692
31/05/2024;2024;5;May;Q2;22;Surface Grinder;5;15;13;2;5629;23171;28800;0.588;0.805;0.844;0.867;1;0.1333;0.8667
01/06/2024;2024;6;Jun;Q2;22;Surface Grinder;5;13;12;1;4024;24776;28800;0.704;0.86;0.887;0.923;1;0.0769;0.9231
02/06/2024;2024;6;Jun;Q2;22;Surface Grinder;5;13;12;1;6038;22762;28800;0.636;0.79;0.872;0.923;1;0.0769;0.9231
03/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;13;11;2;4816;23984;28800;0.595;0.833;0.844;0.846;1;0.1538;0.8462
04/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;15;12;3;4497;24303;28800;0.582;0.844;0.863;0.8;1;0.02;0.08
05/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;18;17;1;4289;24511;28800;0.688;0.851;0.856;0.944;1;0.0556;0.9444
06/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;16;15;1;4270;24530;28800;0.691;0.852;0.866;0.938;1;0.0625;0.9375
07/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;17;12;5;3699;25101;28800;0.549;0.872;0.893;0.706;1;0.2941;0.7059
08/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;15;14;1;3367;25433;28800;0.691;0.883;0.838;0.933;1;0.0667;0.9333
09/06/2024;2024;6;Jun;Q2;23;Surface Grinder;5;15;15;0;3971;24829;28800;0.714;0.862;0.828;1;1;0;1
10/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;19;18;1;5301;23499;28800;0.664;0.816;0.859;0.947;1;0.0526;0.9474
11/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;17;17;0;3085;25715;28800;0.743;0.893;0.832;1;1;0;1
12/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;17;12;5;5429;23371;28800;0.469;0.811;0.819;0.706;1;0.2941;0.7059
13/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;14;13;1;4404;24396;28800;0.695;0.847;0.884;0.929;1;0.0714;0.9286
14/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;15;12;3;4950;23850;28800;0.557;0.828;0.84;0.8;1;0.02;0.08
15/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;16;10;6;4995;23805;28800;0.406;0.827;0.786;0.625;1;0.0375;0.0625
16/06/2024;2024;6;Jun;Q2;24;Surface Grinder;5;13;11;2;5076;23724;28800;0.613;0.824;0.879;0.846;1;0.1538;0.8462
17/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;9;9;0;4300;24500;28800;0.71;0.851;0.835;1;1;0;1
18/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;16;16;0;4326;24474;28800;0.739;0.85;0.87;1;1;0;1
19/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;17;15;2;5047;23753;28800;0.645;0.825;0.887;0.882;1;0.1176;0.8824
20/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;15;14;1;3390;25410;28800;0.705;0.882;0.856;0.933;1;0.0667;0.9333
21/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;13;11;2;3259;25541;28800;0.586;0.887;0.781;0.846;1;0.1538;0.8462
22/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;14;13;1;3883;24917;28800;0.629;0.865;0.783;0.929;1;0.0714;0.9286
23/06/2024;2024;6;Jun;Q2;25;Surface Grinder;5;9;6;3;4528;24272;28800;0.465;0.843;0.827;0.667;1;0.3333;0.6667
24/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;14;12;2;5926;22874;28800;0.577;0.794;0.848;0.857;1;0.1429;0.8571
25/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;12;10;2;4322;24478;28800;0.631;0.85;0.891;0.833;1;0.1667;0.8333
26/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;13;10;3;5994;22806;28800;0.524;0.792;0.86;0.769;1;0.2308;0.7692
27/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;12;12;0;4723;24077;28800;0.785;0.836;0.939;1;1;0;1
28/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;11;11;0;3893;24907;28800;0.691;0.865;0.799;1;1;0;1
29/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;12;12;0;5264;23536;28800;0.698;0.817;0.854;1;1;0;1
30/06/2024;2024;6;Jun;Q2;26;Surface Grinder;5;16;16;0;4073;24727;28800;0.717;0.859;0.835;1;1;0;1
01/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;13;12;1;4496;24304;28800;0.668;0.844;0.858;0.923;1;0.0769;0.9231
02/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;12;11;1;3137;25663;28800;0.743;0.891;0.91;0.917;1;0.0833;0.9167
03/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;17;15;2;2990;25810;28800;0.721;0.896;0.912;0.882;1;0.1176;0.8824
04/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;15;10;5;4755;24045;28800;0.474;0.835;0.852;0.667;1;0.3333;0.6667
05/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;9;9;0;5226;23574;28800;0.72;0.819;0.879;1;1;0;1
06/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;17;15;2;5947;22853;28800;0.6;0.794;0.857;0.882;1;0.1176;0.8824
07/07/2024;2024;7;Jul;Q3;27;Surface Grinder;5;15;15;0;3588;25212;28800;0.712;0.875;0.813;1;1;0;1
08/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;17;16;1;5535;23265;28800;0.647;0.808;0.85;0.941;1;0.0588;0.9412
09/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;14;13;1;5407;23393;28800;0.628;0.812;0.833;0.929;1;0.0714;0.9286
10/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;19;15;4;3861;24939;28800;0.58;0.866;0.848;0.789;1;0.2105;0.7895
11/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;14;13;1;5470;23330;28800;0.618;0.81;0.821;0.929;1;0.0714;0.9286
12/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;8;8;0;5090;23710;28800;0.704;0.823;0.855;1;1;0;1
13/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;12;11;1;5259;23541;28800;0.645;0.817;0.86;0.917;1;0.0833;0.9167
14/07/2024;2024;7;Jul;Q3;28;Surface Grinder;5;16;16;0;6137;22663;28800;0.688;0.787;0.874;1;1;0;1
15/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;15;14;1;5224;23576;28800;0.657;0.819;0.861;0.933;1;0.0667;0.9333
16/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;14;12;2;2452;26348;28800;0.71;0.915;0.906;0.857;1;0.1429;0.8571
17/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;12;12;0;4558;24242;28800;0.778;0.842;0.925;1;1;0;1
18/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;15;14;1;2940;25860;28800;0.701;0.898;0.836;0.933;1;0.0667;0.9333
19/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;15;13;2;4411;24389;28800;0.648;0.847;0.883;0.867;1;0.1333;0.8667
20/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;15;14;1;4361;24439;28800;0.73;0.849;0.922;0.933;1;0.0667;0.9333
21/07/2024;2024;7;Jul;Q3;29;Surface Grinder;5;16;16;0;3782;25018;28800;0.768;0.869;0.884;1;1;0;1
22/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;15;10;5;3401;25399;28800;0.514;0.882;0.874;0.667;1;0.3333;0.6667
23/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;14;13;1;3827;24973;28800;0.635;0.867;0.788;0.929;1;0.0714;0.9286
24/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;12;10;2;3993;24807;28800;0.597;0.861;0.831;0.833;1;0.1667;0.8333
25/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;18;17;1;4169;24631;28800;0.675;0.855;0.836;0.944;1;0.0556;0.9444
26/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;20;18;2;4372;24428;28800;0.685;0.848;0.897;0.9;1;0.01;0.09
27/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;19;17;2;4782;24018;28800;0.616;0.834;0.825;0.895;1;0.1053;0.8947
28/07/2024;2024;7;Jul;Q3;30;Surface Grinder;5;17;16;1;4014;24786;28800;0.686;0.861;0.847;0.941;1;0.0588;0.9412
29/07/2024;2024;7;Jul;Q3;31;Surface Grinder;5;10;10;0;5377;23423;28800;0.715;0.813;0.879;1;1;0;1
30/07/2024;2024;7;Jul;Q3;31;Surface Grinder;5;10;9;1;4249;24551;28800;0.632;0.852;0.824;0.9;1;0.01;0.09
31/07/2024;2024;7;Jul;Q3;31;Surface Grinder;5;13;10;3;5073;23727;28800;0.545;0.824;0.859;0.769;1;0.2308;0.7692
01/08/2024;2024;8;Aug;Q3;31;Surface Grinder;5;15;13;2;4021;24779;28800;0.638;0.86;0.855;0.867;1;0.1333;0.8667
02/08/2024;2024;8;Aug;Q3;31;Surface Grinder;5;15;15;0;6631;22169;28800;0.677;0.77;0.88;1;1;0;1
03/08/2024;2024;8;Aug;Q3;31;Surface Grinder;5;15;13;2;4681;24119;28800;0.633;0.837;0.872;0.867;1;0.1333;0.8667
04/08/2024;2024;8;Aug;Q3;31;Surface Grinder;5;11;8;3;5682;23118;28800;0.509;0.803;0.871;0.727;1;0.2727;0.7273
05/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;19;16;3;3687;25113;28800;0.629;0.872;0.857;0.842;1;0.1579;0.8421
06/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;19;18;1;3898;24902;28800;0.65;0.865;0.793;0.947;1;0.0526;0.9474
07/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;11;9;2;4065;24735;28800;0.601;0.859;0.855;0.818;1;0.1818;0.8182
08/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;10;10;0;6399;22401;28800;0.663;0.778;0.852;1;1;0;1
09/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;15;14;1;4099;24701;28800;0.701;0.858;0.876;0.933;1;0.0667;0.9333
10/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;18;16;2;3576;25224;28800;0.651;0.876;0.836;0.889;1;0.1111;0.8889
11/08/2024;2024;8;Aug;Q3;32;Surface Grinder;5;15;12;3;5395;23405;28800;0.554;0.813;0.851;0.8;1;0.02;0.08
12/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;15;11;4;4332;24468;28800;0.531;0.85;0.852;0.733;1;0.2667;0.7333
13/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;14;11;3;4095;24705;28800;0.557;0.858;0.826;0.786;1;0.2143;0.7857
14/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;15;15;0;3759;25041;28800;0.705;0.869;0.811;1;1;0;1
15/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;17;13;4;4700;24100;28800;0.552;0.837;0.863;0.765;1;0.2353;0.7647
16/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;16;16;0;5191;23609;28800;0.725;0.82;0.884;1;1;0;1
17/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;16;15;1;4956;23844;28800;0.643;0.828;0.829;0.938;1;0.0625;0.9375
18/08/2024;2024;8;Aug;Q3;33;Surface Grinder;5;10;9;1;3871;24929;28800;0.656;0.866;0.843;0.9;1;0.01;0.09
19/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;21;19;2;3436;25364;28800;0.7;0.881;0.878;0.905;1;0.0952;0.9048
20/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;10;9;1;856;27944;28800;0.77;0.97;0.882;0.9;1;0.01;0.09
21/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;15;14;1;3472;25328;28800;0.704;0.879;0.858;0.933;1;0.0667;0.9333
22/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;14;11;3;3963;24837;28800;0.585;0.862;0.864;0.786;1;0.2143;0.7857
23/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;15;14;1;4231;24569;28800;0.691;0.853;0.868;0.933;1;0.0667;0.9333
24/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;17;16;1;4049;24751;28800;0.707;0.859;0.874;0.941;1;0.0588;0.9412
25/08/2024;2024;8;Aug;Q3;34;Surface Grinder;5;13;10;3;6680;22120;28800;0.481;0.768;0.814;0.769;1;0.2308;0.7692
26/08/2024;2024;8;Aug;Q3;35;Surface Grinder;5;14;14;0;4702;24098;28800;0.766;0.837;0.915;1;1;0;1
27/08/2024;2024;8;Aug;Q3;35;Surface Grinder;5;12;10;2;3222;25578;28800;0.636;0.888;0.859;0.833;1;0.1667;0.8333
28/08/2024;2024;8;Aug;Q3;35;Surface Grinder;5;18;15;3;4843;23957;28800;0.606;0.832;0.875;0.833;1;0.1667;0.8333
29/08/2024;2024;8;Aug;Q3;35;Surface Grinder;5;16;14;2;4617;24183;28800;0.605;0.84;0.824;0.875;1;0.0125;0.0875
30/08/2024;2024;8;Aug;Q3;35;Surface Grinder;5;16;14;2;3382;25418;28800;0.652;0.883;0.844;0.875;1;0.0125;0.0875
31/08/2024;2024;8;Aug;Q3;35;Surface Grinder;5;17;16;1;4529;24271;28800;0.684;0.843;0.863;0.941;1;0.0588;0.9412
01/09/2024;2024;9;Sep;Q3;35;Surface Grinder;5;20;16;4;4735;24065;28800;0.527;0.836;0.789;0.8;1;0.02;0.08
02/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;20;19;1;5159;23641;28800;0.639;0.821;0.819;0.95;1;0.005;0.095
03/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;16;15;1;2761;26039;28800;0.7;0.904;0.825;0.938;1;0.0625;0.9375
04/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;15;15;0;4836;23964;28800;0.671;0.832;0.807;1;1;0;1
05/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;13;12;1;5489;23311;28800;0.638;0.809;0.854;0.923;1;0.0769;0.9231
06/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;17;15;2;5898;22902;28800;0.595;0.795;0.847;0.882;1;0.1176;0.8824
07/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;17;13;4;3231;25569;28800;0.61;0.888;0.898;0.765;1;0.2353;0.7647
08/09/2024;2024;9;Sep;Q3;36;Surface Grinder;5;13;11;2;4156;24644;28800;0.588;0.856;0.812;0.846;1;0.1538;0.8462
09/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;17;15;2;4239;24561;28800;0.646;0.853;0.858;0.882;1;0.1176;0.8824
10/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;17;13;4;4860;23940;28800;0.521;0.831;0.82;0.765;1;0.2353;0.7647
11/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;12;11;1;4140;24660;28800;0.621;0.856;0.792;0.917;1;0.0833;0.9167
12/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;15;13;2;3669;25131;28800;0.658;0.873;0.87;0.867;1;0.1333;0.8667
13/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;15;13;2;4467;24333;28800;0.639;0.845;0.873;0.867;1;0.1333;0.8667
14/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;15;14;1;3992;24808;28800;0.698;0.861;0.869;0.933;1;0.0667;0.9333
15/09/2024;2024;9;Sep;Q3;37;Surface Grinder;5;12;10;2;4763;24037;28800;0.56;0.835;0.805;0.833;1;0.1667;0.8333
16/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;10;10;0;3588;25212;28800;0.747;0.875;0.853;1;1;0;1
17/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;13;12;1;3406;25394;28800;0.708;0.882;0.87;0.923;1;0.0769;0.9231
18/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;12;10;2;5408;23392;28800;0.597;0.812;0.882;0.833;1;0.1667;0.8333
19/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;16;13;3;6227;22573;28800;0.555;0.784;0.871;0.812;1;0.1875;0.8125
20/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;16;13;3;5842;22958;28800;0.572;0.797;0.883;0.812;1;0.1875;0.8125
21/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;16;14;2;4220;24580;28800;0.662;0.853;0.886;0.875;1;0.0125;0.0875
22/09/2024;2024;9;Sep;Q3;38;Surface Grinder;5;11;10;1;5185;23615;28800;0.636;0.82;0.854;0.909;1;0.0909;0.9091
23/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;12;11;1;3694;25106;28800;0.693;0.872;0.867;0.917;1;0.0833;0.9167
24/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;13;12;1;4716;24084;28800;0.682;0.836;0.884;0.923;1;0.0769;0.9231
25/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;15;12;3;3781;25019;28800;0.6;0.869;0.863;0.8;1;0.02;0.08
26/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;14;11;3;5357;23443;28800;0.57;0.814;0.891;0.786;1;0.2143;0.7857
27/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;16;13;3;5243;23557;28800;0.585;0.818;0.88;0.812;1;0.1875;0.8125
28/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;17;16;1;6059;22741;28800;0.616;0.79;0.828;0.941;1;0.0588;0.9412
29/09/2024;2024;9;Sep;Q3;39;Surface Grinder;5;12;10;2;4085;24715;28800;0.576;0.858;0.806;0.833;1;0.1667;0.8333
30/09/2024;2024;9;Sep;Q3;40;Surface Grinder;5;12;9;3;5633;23167;28800;0.513;0.804;0.851;0.75;1;0.025;0.075
01/10/2024;2024;10;Oct;Q4;40;Surface Grinder;5;15;14;1;4715;24085;28800;0.632;0.836;0.81;0.933;1;0.0667;0.9333
02/10/2024;2024;10;Oct;Q4;40;Surface Grinder;5;15;13;2;4346;24454;28800;0.628;0.849;0.853;0.867;1;0.1333;0.8667
03/10/2024;2024;10;Oct;Q4;40;Surface Grinder;5;17;14;3;4570;24230;28800;0.589;0.841;0.85;0.824;1;0.1765;0.8235
04/10/2024;2024;10;Oct;Q4;40;Surface Grinder;5;15;13;2;5735;23065;28800;0.621;0.801;0.894;0.867;1;0.1333;0.8667
05/10/2024;2024;10;Oct;Q4;40;Surface Grinder;5;19;13;6;4168;24632;28800;0.507;0.855;0.867;0.684;1;0.3158;0.6842
06/10/2024;2024;10;Oct;Q4;40;Surface Grinder;5;11;10;1;4212;24588;28800;0.686;0.854;0.883;0.909;1;0.0909;0.9091
07/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;17;14;3;2513;26287;28800;0.626;0.913;0.833;0.824;1;0.1765;0.8235
08/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;15;12;3;4155;24645;28800;0.618;0.856;0.902;0.8;1;0.02;0.08
09/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;11;10;1;4508;24292;28800;0.675;0.843;0.88;0.909;1;0.0909;0.9091
10/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;9;7;2;3629;25171;28800;0.588;0.874;0.865;0.778;1;0.2222;0.7778
11/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;12;11;1;3418;25382;28800;0.637;0.881;0.789;0.917;1;0.0833;0.9167
12/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;18;16;2;2696;26104;28800;0.717;0.906;0.89;0.889;1;0.1111;0.8889
13/10/2024;2024;10;Oct;Q4;41;Surface Grinder;5;18;18;0;3781;25019;28800;0.791;0.869;0.91;1;1;0;1
14/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;14;13;1;5498;23302;28800;0.639;0.809;0.85;0.929;1;0.0714;0.9286
15/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;14;12;2;3012;25788;28800;0.653;0.895;0.851;0.857;1;0.1429;0.8571
16/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;13;10;3;4957;23843;28800;0.53;0.828;0.832;0.769;1;0.2308;0.7692
17/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;14;13;1;5034;23766;28800;0.609;0.825;0.795;0.929;1;0.0714;0.9286
18/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;14;13;1;6382;22418;28800;0.601;0.778;0.831;0.929;1;0.0714;0.9286
19/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;19;18;1;5170;23630;28800;0.705;0.82;0.906;0.947;1;0.0526;0.9474
20/10/2024;2024;10;Oct;Q4;42;Surface Grinder;5;12;10;2;5099;23701;28800;0.608;0.823;0.887;0.833;1;0.1667;0.8333
21/10/2024;2024;10;Oct;Q4;43;Surface Grinder;5;16;12;4;4596;24204;28800;0.519;0.84;0.824;0.75;1;0.025;0.075
